day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-05,16,60.0,25.0,31.0,4.0,31.0,65.0,273.0,6.0,2.0,656.0,38.3,657.0,42.1,77.6,23.6,13.6,6.1,23.4,66.1,7.6,23.4,16.8,22.3,38.9,39.2,73.2,68.8,23.9
2022-07-05,17,60.0,25.0,31.0,4.0,31.0,65.0,278.0,7.0,2.1,256.0,35.6,246.0,36.8,29.7,9.9,5.4,2.7,8.0,25.2,3.4,9.0,7.1,9.7,15.9,13.7,25.3,25.5,11.3
2022-07-05,18,30.0,25.0,30.0,4.0,31.0,70.0,264.0,0.0,2.0,42.0,32.8,36.0,31.3,1.3,1.3,0.6,0.0,0.6,2.0,0.7,1.3,0.9,1.2,2.6,1.8,3.4,4.0,1.8
2022-07-05,19,30.0,25.0,29.0,4.0,31.0,75.0,252.0,0.0,1.6,1.0,30.2,1.0,28.5,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.1
2022-07-05,20,30.0,25.0,28.0,4.0,31.0,80.0,261.0,0.0,1.2,0.0,29.5,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,21,30.0,25.0,27.0,4.0,31.0,80.0,277.0,0.0,0.8,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,22,30.0,25.0,27.0,4.0,31.0,85.0,270.0,0.0,0.3,0.0,28.1,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,23,30.0,25.0,27.0,4.0,31.0,85.0,146.0,0.0,0.4,0.0,27.3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,0,20.0,26.0,26.0,3.0,31.0,90.0,180.0,0.0,0.7,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,1,20.0,26.0,26.0,3.0,31.0,95.0,174.0,0.0,0.9,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,2,30.0,26.0,25.0,4.0,31.0,95.0,185.0,0.0,1.2,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,3,30.0,26.0,25.0,4.0,31.0,95.0,180.0,0.0,1.1,0.0,26.5,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,4,30.0,26.0,25.0,4.0,31.0,95.0,158.0,0.0,1.1,0.0,25.9,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,5,20.0,26.0,25.0,3.0,31.0,95.0,146.0,0.0,1.1,0.0,26.2,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,6,30.0,26.0,25.0,4.0,31.0,95.0,145.0,0.0,1.2,50.0,26.5,29.0,25.3,1.0,1.1,0.6,0.5,0.2,1.4,0.5,1.1,0.7,0.9,1.1,0.0,0.9,3.0,1.2
2022-07-06,7,30.0,26.0,26.0,4.0,31.0,90.0,159.0,0.0,1.7,60.0,28.2,40.0,25.6,2.8,2.0,1.3,0.9,0.4,2.9,0.7,1.7,1.1,1.3,3.2,2.2,4.0,4.8,1.9
2022-07-06,8,30.0,26.0,27.0,4.0,31.0,85.0,155.0,0.0,2.1,393.0,32.7,281.0,34.2,19.6,9.8,10.3,9.5,7.5,25.5,3.9,9.1,7.9,9.9,20.5,15.4,29.9,23.4,14.0
2022-07-06,9,20.0,26.0,29.0,3.0,31.0,80.0,159.0,0.0,2.2,265.0,38.6,229.0,42.2,22.7,9.0,6.8,11.3,7.2,21.3,5.3,7.9,7.3,14.2,16.3,12.2,24.4,23.6,19.4
2022-07-06,10,20.0,26.0,30.0,3.0,31.0,70.0,161.0,0.0,2.4,480.0,39.3,579.0,43.4,71.6,13.8,16.3,15.0,18.2,48.4,7.6,21.7,16.9,23.0,37.9,33.4,61.7,62.3,26.1
2022-07-06,11,20.0,26.0,31.0,3.0,31.0,65.0,165.0,0.0,2.7,433.0,39.4,408.0,43.1,45.9,16.3,9.6,8.4,12.0,40.6,11.4,11.8,22.7,21.3,27.6,19.8,37.7,32.1,13.8
2022-07-06,12,20.0,26.0,32.0,3.0,31.0,65.0,167.0,0.0,3.1,379.0,44.3,364.0,50.6,123.3,13.8,8.5,7.8,12.8,37.0,4.6,27.7,10.2,13.2,27.1,22.1,60.9,92.3,14.1
2022-07-06,13,20.0,26.0,33.0,3.0,31.0,60.0,170.0,0.0,3.5,288.0,42.9,275.0,50.0,101.5,0.0,6.3,24.4,22.4,26.3,10.4,36.8,7.7,10.9,56.7,27.1,103.2,91.1,27.0
2022-07-06,14,20.0,26.0,33.0,3.0,31.0,60.0,174.0,0.0,3.7,269.0,42.5,262.0,48.9,42.1,9.9,5.7,5.5,7.8,24.8,3.2,9.6,6.6,9.0,15.4,13.7,25.3,27.5,11.1
2022-07-06,15,20.0,26.0,33.0,3.0,31.0,60.0,174.0,0.0,3.6,886.0,42.4,924.0,48.0,110.7,32.5,18.9,19.8,27.6,91.3,10.8,30.4,23.5,28.8,52.6,47.7,90.0,89.3,38.3
2022-07-06,16,20.0,26.0,33.0,3.0,31.0,60.0,173.0,0.0,3.5,103.0,35.8,109.0,36.8,81.4,4.3,2.2,2.1,3.8,10.8,1.7,5.1,3.2,4.1,7.5,6.6,11.9,17.1,5.6
2022-07-06,17,20.0,26.0,32.0,3.0,31.0,60.0,166.0,0.0,3.4,336.0,38.7,353.0,42.4,47.5,12.5,5.4,5.9,10.2,34.1,5.0,11.3,8.3,9.9,20.4,17.4,33.2,29.9,12.4
2022-07-06,18,20.0,26.0,31.0,3.0,31.0,65.0,156.0,0.0,3.2,34.0,35.6,36.0,36.8,20.9,7.2,1.6,4.7,7.0,23.5,3.3,9.0,7.1,7.8,14.8,12.6,25.6,25.9,11.3
2022-07-06,19,20.0,26.0,30.0,3.0,31.0,70.0,146.0,0.0,2.5,31.0,33.2,29.0,31.3,1.0,1.0,0.0,0.0,0.3,1.5,0.6,1.0,0.7,0.9,0.9,0.0,0.9,2.8,1.1
2022-07-06,20,0.0,26.0,29.0,1.0,31.0,75.0,146.0,0.0,2.5,0.0,31.3,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,21,0.0,26.0,28.0,1.0,31.0,80.0,143.0,0.0,2.5,0.0,30.6,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,22,0.0,26.0,27.0,1.0,31.0,85.0,138.0,0.0,2.5,0.0,29.4,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,23,0.0,26.0,27.0,1.0,31.0,85.0,133.0,0.0,2.6,0.0,29.2,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,0,0.0,24.0,27.0,1.0,33.0,90.0,139.0,0.0,3.0,0.0,28.3,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,1,0.0,24.0,27.0,1.0,33.0,90.0,141.0,0.0,3.2,0.0,29.3,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,2,0.0,24.0,26.0,1.0,33.0,90.0,140.0,0.0,3.0,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,3,0.0,24.0,26.0,1.0,33.0,90.0,140.0,0.0,3.1,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,4,0.0,24.0,26.0,1.0,33.0,90.0,139.0,0.0,3.0,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,5,0.0,24.0,26.0,1.0,33.0,90.0,140.0,0.0,3.1,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,6,20.0,24.0,26.0,3.0,33.0,90.0,141.0,0.0,3.3,28.0,28.5,9.0,25.8,0.0,0.4,0.0,0.0,-0.1,-0.3,0.4,0.5,0.3,0.0,0.0,0.0,0.0,1.5,0.5
2022-07-07,7,20.0,24.0,27.0,3.0,33.0,85.0,148.0,0.0,3.6,209.0,34.1,78.0,28.3,4.7,5.6,4.5,2.5,0.9,3.4,0.7,2.0,1.5,1.6,5.3,2.8,5.0,5.3,2.2
2022-07-07,8,30.0,24.0,28.0,4.0,33.0,80.0,152.0,0.0,4.0,420.0,38.2,279.0,36.6,31.7,14.5,11.0,7.6,5.3,23.8,3.0,8.7,7.0,6.9,17.3,13.8,25.2,25.6,10.8
2022-07-07,9,30.0,24.0,29.0,4.0,33.0,75.0,155.0,0.0,4.0,187.0,38.7,171.0,41.0,32.2,7.2,4.7,6.7,5.3,16.5,6.8,13.5,5.0,8.0,12.9,9.8,19.1,57.2,24.3
2022-07-07,10,30.0,24.0,30.0,4.0,33.0,70.0,160.0,0.0,4.5,999.0,39.0,893.0,42.7,33.5,34.9,24.1,20.7,10.3,85.3,9.0,13.4,10.3,11.8,25.9,32.9,56.1,52.4,22.0
2022-07-07,11,30.0,24.0,31.0,4.0,33.0,70.0,170.0,0.0,4.5,990.0,42.0,931.0,48.3,106.4,34.8,23.2,20.1,17.5,90.1,11.1,22.0,20.3,34.5,50.4,43.8,76.4,5.2,9.6
2022-07-07,12,30.0,24.0,31.0,4.0,33.0,65.0,173.0,0.0,4.6,364.0,38.4,346.0,41.6,41.7,13.8,8.6,8.7,27.2,34.2,5.0,18.3,9.6,15.5,55.6,51.4,69.9,36.0,15.7
2022-07-07,13,30.0,24.0,31.0,4.0,33.0,70.0,180.0,0.0,4.2,232.0,37.6,212.0,40.9,24.9,8.5,5.2,5.9,6.8,20.3,3.1,8.4,6.1,8.3,14.5,12.1,23.0,25.2,11.1
2022-07-07,14,60.0,24.0,31.0,4.0,33.0,70.0,194.0,5.0,3.6,52.0,33.0,48.0,31.3,2.2,1.7,0.9,0.8,1.2,3.4,0.9,1.8,1.3,1.7,3.3,2.4,4.6,4.9,2.1
2022-07-07,15,60.0,24.0,31.0,4.0,33.0,75.0,188.0,2.0,2.7,420.0,39.2,388.0,43.6,41.3,14.9,9.0,8.0,11.4,38.1,4.9,12.0,11.6,17.2,22.1,20.1,35.3,33.8,14.4
2022-07-07,16,60.0,24.0,30.0,4.0,33.0,75.0,187.0,3.0,3.1,114.0,34.7,106.0,35.4,12.1,4.4,2.7,2.9,3.2,9.7,1.7,4.5,3.1,4.2,7.7,6.2,11.8,12.8,5.7
2022-07-07,17,60.0,24.0,30.0,4.0,33.0,80.0,186.0,4.0,2.8,35.0,32.5,32.0,31.3,1.1,1.1,0.5,0.0,0.6,1.8,0.6,1.2,0.8,1.0,1.0,1.6,2.9,3.4,1.4
2022-07-07,18,60.0,24.0,29.0,4.0,33.0,80.0,185.0,3.0,2.5,26.0,27.2,22.0,25.8,0.2,0.9,0.3,0.0,0.3,1.1,0.5,0.9,0.7,0.8,1.0,0.0,0.8,2.6,1.1
2022-07-07,19,60.0,24.0,29.0,4.0,33.0,85.0,180.0,2.0,2.3,0.0,27.1,0.0,25.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0
2022-07-07,20,30.0,24.0,28.0,4.0,33.0,85.0,171.0,0.0,2.4,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,21,30.0,24.0,28.0,4.0,33.0,85.0,178.0,0.0,2.7,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,22,30.0,24.0,27.0,4.0,33.0,90.0,184.0,0.0,2.6,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,23,30.0,24.0,27.0,4.0,33.0,90.0,191.0,0.0,2.5,0.0,26.5,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,0,60.0,23.0,27.0,4.0,34.0,90.0,197.0,0.0,3.0,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,1,30.0,23.0,26.0,4.0,34.0,95.0,198.0,0.0,2.6,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,2,30.0,23.0,26.0,4.0,34.0,95.0,195.0,0.0,2.7,0.0,27.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,3,30.0,23.0,26.0,4.0,34.0,95.0,192.0,0.0,2.4,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,4,30.0,23.0,26.0,4.0,34.0,95.0,193.0,0.0,2.2,0.0,26.2,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,5,30.0,23.0,26.0,4.0,34.0,95.0,194.0,0.0,1.6,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,6,30.0,23.0,26.0,4.0,34.0,95.0,205.0,0.0,1.4,8.0,26.5,8.0,25.6,0.0,0.0,0.0,0.0,-0.3,-0.3,0.2,0.3,0.0,0.0,0.6,0.0,0.0,0.8,0.2
2022-07-08,7,60.0,23.0,26.0,4.0,34.0,90.0,238.0,3.0,1.3,119.0,28.1,107.0,28.3,10.6,4.6,2.7,2.7,3.0,9.4,1.5,4.1,2.7,3.6,7.1,5.8,10.8,12.0,5.0
2022-07-08,8,60.0,23.0,27.0,4.0,34.0,90.0,250.0,3.0,2.0,75.0,29.9,66.0,28.5,3.5,2.5,1.3,1.0,1.1,5.2,0.9,1.7,1.5,1.9,3.3,2.4,4.3,4.9,2.4
2022-07-08,9,30.0,23.0,28.0,4.0,34.0,90.0,252.0,0.0,2.2,97.0,31.4,87.0,31.3,7.3,3.2,1.9,1.8,2.1,7.3,1.2,3.1,2.2,2.8,5.1,4.0,7.5,8.8,3.9
2022-07-08,10,60.0,23.0,29.0,4.0,34.0,85.0,255.0,3.0,2.4,195.0,32.6,179.0,31.3,20.1,7.5,4.4,3.6,5.0,17.8,2.4,5.4,4.9,6.6,10.8,9.0,16.3,14.8,6.7
2022-07-08,11,60.0,23.0,30.0,4.0,34.0,85.0,258.0,2.0,2.9,70.0,30.9,65.0,31.3,6.2,2.7,1.5,1.6,1.8,5.6,1.2,2.7,2.0,2.6,4.9,3.8,7.0,7.7,3.4
2022-07-08,12,60.0,23.0,30.0,4.0,34.0,80.0,268.0,3.0,3.1,85.0,26.9,79.0,25.8,10.8,3.5,2.0,2.3,2.7,8.0,1.4,3.9,2.5,3.4,6.5,5.3,9.9,10.8,4.5
2022-07-08,13,60.0,23.0,31.0,4.0,34.0,75.0,273.0,2.0,3.3,116.0,29.4,109.0,29.2,14.8,4.6,2.7,3.0,3.6,10.4,1.9,4.7,3.3,4.6,8.0,6.6,12.2,13.6,5.9
2022-07-08,14,60.0,23.0,31.0,4.0,34.0,75.0,277.0,2.0,3.4,41.0,27.0,36.0,25.7,1.2,1.5,0.8,1.1,1.0,2.6,0.9,1.6,1.2,1.7,3.4,2.3,4.4,4.6,2.5
2022-07-08,15,20.0,23.0,31.0,3.0,34.0,70.0,281.0,0.0,3.6,803.0,40.9,835.0,47.9,99.4,28.4,17.0,19.7,26.2,81.1,10.0,28.8,22.1,29.2,49.5,44.8,84.6,83.8,35.4
2022-07-08,16,20.0,23.0,31.0,3.0,34.0,70.0,278.0,0.0,3.4,627.0,36.8,648.0,40.8,63.3,22.0,11.7,11.5,12.8,61.8,7.3,21.2,17.2,22.2,31.4,19.3,41.1,54.7,26.9
2022-07-08,17,20.0,23.0,31.0,3.0,34.0,70.0,274.0,0.0,3.2,207.0,38.3,198.0,42.1,35.5,8.4,3.9,6.7,9.3,21.0,3.3,10.7,7.8,10.1,17.2,13.0,25.9,31.2,14.9
2022-07-08,18,20.0,23.0,30.0,3.0,34.0,75.0,274.0,0.0,2.9,79.0,33.0,82.0,36.8,23.1,7.1,2.3,5.0,3.9,22.8,3.3,9.2,6.4,7.2,8.9,6.1,14.0,25.9,11.5
2022-07-08,19,0.0,23.0,29.0,1.0,34.0,75.0,279.0,0.0,2.0,69.0,30.1,52.0,28.4,2.2,1.5,0.4,1.0,1.4,4.4,0.9,2.3,1.7,2.0,4.1,3.0,5.0,6.4,2.7
2022-07-08,20,0.0,23.0,28.0,1.0,34.0,80.0,283.0,0.0,1.7,0.0,25.9,0.0,23.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,21,20.0,23.0,27.0,3.0,34.0,85.0,288.0,0.0,1.6,0.0,24.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,22,30.0,23.0,26.0,4.0,34.0,90.0,293.0,0.0,1.3,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,23,30.0,23.0,26.0,4.0,34.0,95.0,292.0,0.0,1.1,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,0,30.0,25.0,25.0,4.0,31.0,95.0,288.0,0.0,0.9,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,1,30.0,25.0,25.0,4.0,31.0,95.0,306.0,0.0,0.9,0.0,23.3,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,2,30.0,25.0,24.0,4.0,31.0,95.0,315.0,0.0,1.0,0.0,23.2,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,3,30.0,25.0,24.0,4.0,31.0,95.0,315.0,0.0,1.6,0.0,23.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,4,30.0,25.0,24.0,4.0,31.0,95.0,322.0,0.0,1.8,0.0,23.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,5,30.0,25.0,24.0,4.0,31.0,95.0,326.0,0.0,1.4,0.0,24.1,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,6,30.0,25.0,24.0,4.0,31.0,95.0,342.0,0.0,1.6,3.0,23.7,3.0,22.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.7,0.1
2022-07-09,7,30.0,25.0,25.0,4.0,31.0,90.0,354.0,0.0,1.8,37.0,25.1,37.0,24.2,2.4,1.4,0.7,0.5,0.9,2.9,0.7,1.7,1.0,1.3,2.9,2.1,3.9,5.0,2.0
2022-07-09,8,30.0,25.0,26.0,4.0,31.0,85.0,357.0,0.0,2.0,398.0,34.5,266.0,31.1,31.0,13.7,10.6,7.4,5.3,22.9,3.0,8.4,6.7,6.9,16.7,13.1,23.9,24.7,10.7
2022-07-09,9,30.0,25.0,27.0,4.0,31.0,80.0,355.0,0.0,2.1,473.0,32.5,376.0,35.2,62.6,23.7,14.5,12.8,13.3,38.4,6.1,16.7,13.6,17.5,31.1,26.8,49.3,48.8,21.2
2022-07-09,10,30.0,25.0,28.0,4.0,31.0,75.0,355.0,0.0,2.3,814.0,38.6,720.0,44.9,85.3,28.1,19.2,16.3,18.5,69.2,7.2,7.1,18.1,24.3,36.0,34.2,44.9,20.4,27.0
2022-07-09,11,30.0,25.0,30.0,4.0,31.0,70.0,356.0,0.0,2.7,285.0,35.5,262.0,40.9,31.0,10.2,6.4,7.8,7.8,24.8,3.5,9.1,7.0,9.5,16.5,13.6,25.6,26.6,15.7
2022-07-09,12,30.0,25.0,30.0,4.0,31.0,70.0,352.0,0.0,2.7,539.0,35.5,527.0,45.0,106.6,21.1,12.1,15.4,14.2,52.0,8.1,17.1,13.9,21.0,37.0,23.6,53.9,67.0,35.4
2022-07-09,13,30.0,25.0,31.0,4.0,31.0,65.0,345.0,0.0,2.7,438.0,37.0,413.0,40.2,49.9,16.3,9.9,8.1,12.1,41.3,4.8,13.7,10.7,14.4,23.5,20.8,37.9,38.6,15.4
2022-07-09,14,30.0,25.0,32.0,4.0,31.0,65.0,342.0,0.0,2.6,950.0,36.8,974.0,50.4,111.7,32.5,19.5,15.2,27.1,90.2,8.1,30.9,24.6,34.2,54.4,47.9,91.5,90.7,17.6
2022-07-09,15,20.0,25.0,32.0,3.0,31.0,60.0,343.0,0.0,2.4,764.0,38.6,803.0,47.9,95.5,27.4,15.8,16.2,23.6,76.7,9.0,26.5,20.8,28.1,45.1,41.0,76.2,77.6,32.7
2022-07-09,16,20.0,25.0,32.0,3.0,31.0,60.0,341.0,0.0,2.4,607.0,39.2,642.0,45.3,71.9,22.5,11.8,13.0,19.7,64.3,7.7,21.9,17.5,23.4,37.7,34.2,63.2,63.1,27.3
2022-07-09,17,20.0,25.0,32.0,3.0,31.0,60.0,340.0,0.0,2.3,416.0,39.8,440.0,44.9,49.8,15.7,6.9,9.0,13.9,42.1,5.8,16.0,12.4,15.1,27.1,24.2,45.9,47.2,19.9
2022-07-09,18,20.0,25.0,31.0,3.0,31.0,65.0,342.0,0.0,2.2,143.0,34.0,138.0,36.8,15.7,5.7,2.4,4.0,6.0,14.5,2.0,7.6,4.0,4.8,12.6,10.7,21.4,21.5,9.1
2022-07-09,19,20.0,25.0,30.0,3.0,31.0,70.0,330.0,0.0,1.4,47.0,31.5,41.0,30.3,2.0,1.4,0.4,0.6,0.9,3.2,0.8,1.8,1.3,1.5,3.2,2.3,4.2,5.0,2.0
2022-07-09,20,0.0,25.0,28.0,1.0,31.0,80.0,324.0,0.0,1.4,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,21,0.0,25.0,27.0,1.0,31.0,85.0,329.0,0.0,1.2,0.0,26.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,22,20.0,25.0,27.0,3.0,31.0,90.0,336.0,0.0,1.2,0.0,26.5,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,23,20.0,25.0,26.0,3.0,31.0,90.0,354.0,0.0,0.9,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,0,0.0,25.0,25.0,1.0,32.0,90.0,346.0,0.0,0.8,0.0,25.9,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,1,0.0,25.0,25.0,1.0,32.0,90.0,17.0,0.0,1.0,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,2,0.0,25.0,25.0,1.0,32.0,95.0,20.0,0.0,1.2,0.0,24.4,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,3,0.0,25.0,24.0,1.0,32.0,95.0,31.0,0.0,1.2,0.0,23.7,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,4,0.0,25.0,24.0,1.0,32.0,95.0,360.0,0.0,0.7,0.0,23.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,5,0.0,25.0,24.0,1.0,32.0,95.0,16.0,0.0,0.7,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,6,0.0,25.0,24.0,1.0,32.0,95.0,8.0,0.0,0.7,14.0,24.6,9.0,21.3,0.0,0.3,0.0,0.0,-0.2,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2022-07-10,7,0.0,25.0,25.0,1.0,32.0,90.0,58.0,0.0,0.9,120.0,26.5,104.0,25.6,12.5,4.5,2.7,2.1,2.8,9.5,1.4,3.9,2.7,3.5,6.7,5.5,10.0,11.3,4.1
2022-07-10,8,0.0,25.0,27.0,1.0,32.0,80.0,36.0,0.0,1.4,311.0,35.3,229.0,31.3,26.2,9.2,7.8,5.6,5.8,21.0,2.9,8.1,6.3,7.5,12.3,12.2,22.2,23.5,9.6
2022-07-10,9,0.0,25.0,28.0,1.0,32.0,75.0,55.0,0.0,1.2,501.0,38.2,414.0,39.2,53.3,18.0,12.2,8.9,10.0,39.7,4.5,13.4,10.3,13.3,22.9,20.6,36.2,41.4,16.0
